,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
240,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4
241,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Therefore I Am,Billie Eilish,2020-11-12,69,174321,0.889,0.218,0.34,0.13,0.055,0.716,-7.773,0.0697,94.009,11,4
242,2vDH0r4FU75wEivLDZcvze,Therapist,Therapist,Mae Muller,2020-01-23,42,183726,0.61,0.136,0.473,0.0,0.0828,0.528,-8.433,0.389,183.926,9,4
243,4wH4dJgrsxONID6KS2tDQM,Maneater,Loose,Nelly Furtado,2006-01-01,81,258893,0.796,0.0258,0.778,0.000386,0.121,0.789,-4.81,0.0397,132.724,6,4
244,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Ruin My Life,Zara Larsson,2018-10-18,60,190931,0.665,0.423,0.699,0.0,0.0969,0.585,-5.265,0.0578,124.896,11,4
245,2xdwCJLfKCkat14mlgR26M,Lost Cause,Lost Cause,Billie Eilish,2021-06-02,0,212496,0.671,0.705,0.336,0.00751,0.0577,0.518,-8.494,0.241,75.051,10,4
246,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,76,180952,0.678,0.462,0.533,0.219,0.139,0.323,-10.485,0.186,150.455,4,4
247,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,Ariana Grande,2018-08-17,74,197546,0.602,0.0233,0.658,6e-05,0.237,0.268,-5.934,0.0558,145.031,1,4
248,2r6DdaSbkbwoPzuK6NjLPn,Can't Be Tamed,Can't Be Tamed,Miley Cyrus,2010-01-01,60,168213,0.63,0.0287,0.91,0.0,0.196,0.743,-2.919,0.144,116.98,11,4
249,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,2011-10-24,72,221946,0.562,0.046,0.939,0.0,0.112,0.684,-4.282,0.0475,116.044,0,4
250,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,75,219720,0.622,0.00454,0.469,2.25e-06,0.0335,0.679,-6.798,0.0363,77.019,3,4
251,3QTDzwSkRW04FVPo6COm0H,You're Such A,HAIZ,Hailee Steinfeld,2016-02-26,53,216333,0.62,0.00798,0.696,1e-06,0.113,0.705,-6.323,0.0997,176.028,11,4
252,1H3Okhf16ttAICZF7zgDko,killing boys,Manic,Halsey,2020-01-17,47,143364,0.685,0.248,0.899,0.000107,0.376,0.686,-5.796,0.186,139.997,11,4
253,0JiY190vktuhSGN6aqJdrt,So What,Funhouse (Expanded Edition),P!nk,2008-10-24,75,215160,0.534,0.000334,0.87,0.0,0.241,0.462,-3.078,0.0425,126.019,11,4
254,3WVhkjB7Y4xFruqoCAajBb,Sue Me,Singular Act I,Sabrina Carpenter,2018-11-09,69,179226,0.46,0.0422,0.809,5.04e-05,0.138,0.609,-5.415,0.326,157.184,6,4
255,3pU3mRumn5rWii1rKNu1eV,Bulletproof,La Roux,La Roux,2009,2,205733,0.674,0.000441,0.882,6.47e-05,0.068,0.682,-2.771,0.0477,123.016,3,4
256,2a1MrtxYybqFV1Ow8VJ1dW,I Will Survive - Rerecorded,I Will Survive (Rerecorded),Gloria Gaynor,1982-01-01,52,250887,0.672,0.00314,0.751,0.0,0.0796,0.57,-7.977,0.05,120.044,9,4
257,3YmgsYX80v0EtBZekgcB6w,BOYSHIT,BOYSHIT,Madison Beer,2020-12-11,48,160397,0.638,0.0203,0.699,0.0,0.0879,0.57,-6.542,0.0892,121.122,1,4
258,01BC4Xj5tfsfV8DLDrma7q,Ciao Adios,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,62,199773,0.694,0.136,0.853,0.0,0.322,0.501,-3.986,0.0934,106.098,7,4
259,3U3BXlwNTkCx7lW9m1H9RY,Hard out Here,Hard out Here,Lily Allen,2013-11-17,50,211377,0.823,0.113,0.822,4.57e-05,0.0688,0.938,-5.323,0.0334,125.026,1,4
260,71vsEyBd4X1D5BUmLdFSVH,Black Widow,The New Classic,Iggy Azalea,2014-01-01,65,209423,0.74,0.188,0.72,0.000386,0.109,0.512,-3.753,0.158,164.014,3,4
261,1Bx0zEdVjkFlV27iKaePug,Man Down,Loud,Rihanna,2010-11-16,69,267000,0.47,0.0436,0.904,0.0,0.0491,0.557,-4.024,0.177,155.789,0,4
262,2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Survivor,Destiny's Child,2001-05-01,67,254026,0.514,0.0559,0.911,0.0,0.775,0.619,-2.027,0.41,161.109,1,4
263,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,She's So Unusual,Cyndi Lauper,1983-10-14,81,238266,0.71,0.22,0.799,0.000602,0.349,0.725,-4.897,0.0328,120.372,6,4
264,4i55R0S2I64mhS5biNbECZ,Me & My Girls,Revival (Deluxe),Selena Gomez,2015-10-09,51,210506,0.637,0.0152,0.947,0.0,0.0595,0.348,-3.982,0.152,121.993,2,4
265,6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes,2019-03-15,52,187200,0.764,0.18,0.752,0.0,0.0701,0.698,-3.713,0.0711,100.066,8,4
266,3KliPMvk1EvFZu9cvkj8p1,Work Bitch,Britney Jean (Deluxe Version),Britney Spears,2013-11-30,67,247960,0.629,0.155,0.824,0.000628,0.0651,0.852,-6.53,0.159,128.01,9,4
267,1eYTh99yjJtpiJT94ThYpq,Stop in the Name of Love,I Will Survive,Gloria Gaynor,1981,25,250266,0.824,0.0484,0.636,0.0,0.0928,0.615,-10.572,0.12,118.25,11,4
268,5RhFmJifQe83FpQ6ZFFTZ5,"I am not a woman, I'm a god","If I Can’t Have Love, I Want Power",Halsey,2021-08-27,54,176413,0.523,0.00397,0.702,0.0325,0.063,0.494,-6.74,0.0462,179.992,6,4
269,2wjTTRCmCeaNrpFG4YVsFy,É Por Isso Que Sofre,É Por Isso Que Sofre,Dj Batata,2021-11-19,42,164307,0.921,0.382,0.889,0.00138,0.0801,0.769,-5.152,0.0955,130.042,1,4
270,5eqiMMbaeUZ32Q7sS00H35,Anaconda,The Pinkprint (International Deluxe Explicit),Nicki Minaj,2014-12-12,65,260239,0.964,0.0668,0.605,7.78e-06,0.214,0.646,-6.223,0.179,129.996,9,4
271,1yCrrZwlYPS3AqQHsJvFlu,You're Not Harry Styles,You're Not Harry Styles,Dylan,2021-11-26,0,176530,0.553,0.00681,0.767,2.95e-06,0.0903,0.669,-4.557,0.0741,165.059,6,4
272,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),MONOPOLY,Ariana Grande,2019-04-01,58,158586,0.893,0.702,0.507,3.14e-05,0.109,0.695,-8.282,0.378,143.969,0,4
273,5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila,Camila Cabello,2018-01-12,54,177160,0.65,0.166,0.758,0.0,0.0889,0.663,-4.02,0.116,94.9,2,4
274,480o64VmNvWcwzCg74VUxW,Tremendo Vacilão,Eu Só Quero Ser Livre,Perlla,2006-05-15,52,224026,0.866,0.0688,0.861,0.0166,0.065,0.953,-3.77,0.042,129.005,4,4
275,4fixebDZAVToLbUCuEloa2,Womanizer,Circus (Deluxe Version),Britney Spears,2008-12-02,77,224400,0.724,0.073,0.695,0.0,0.0889,0.235,-5.226,0.0622,139.0,11,4
276,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Planet Her,Doja Cat,2021-06-25,75,210560,0.664,0.304,0.609,0.0,0.0926,0.194,-6.509,0.0707,130.041,1,4
277,26NX1wPt1TRCH536yocd6i,If I Were a Boy,I AM...SASHA FIERCE,Beyoncé,2008-11-14,63,249146,0.632,0.107,0.518,0.0,0.354,0.427,-6.126,0.0313,90.007,6,4
278,2K9vpqu9c7a1NI2XZ836WP,Rip Her to Shreds,Mean Girls (Original Motion Picture Soundtrack),Various Artists,2004-01-01,4,247133,0.68,0.0283,0.942,4.09e-05,0.249,0.963,-4.449,0.0426,120.014,4,4
279,3IcIIZMMS7UArJJPtEHXG8,Obsessed,Memoirs of an imperfect Angel,Mariah Carey,2009-09-29,68,242200,0.742,0.0458,0.467,0.0,0.826,0.366,-5.557,0.0624,86.442,10,4
280,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,74,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4
281,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4
282,6eqBr4nAQCVIbUbE8IBDP1,i don’t really like your boyfriend,i don’t really like your boyfriend,Avenue Beat,2020-05-22,34,162220,0.81,0.352,0.438,0.0,0.0639,0.803,-6.746,0.0677,94.991,1,4
283,1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",The Writing's On The Wall,Destiny's Child,1999-07-27,68,256026,0.845,0.139,0.576,0.0,0.0764,0.461,-5.15,0.153,127.641,11,4
284,53yWQ1FObrwPlVYCZdR6es,Liar,Liar,BigKlit,2019-07-23,42,146526,0.883,0.339,0.492,0.0,0.166,0.59,-12.118,0.354,94.959,7,4
285,1RDNH7V9Odx6gOZJ4Siehj,How to Be a Heartbreaker,How to Be a Heartbreaker,MARINA,2012-12-07,32,221493,0.69,0.0142,0.897,0.0,0.108,0.849,-4.696,0.0506,140.05,11,4
286,5w1ggxiUnlt6lNP6pzGaIO,boys r dumb! duh!,yikes!,Sophie Cates,2019-10-02,0,179008,0.666,0.295,0.505,0.0,0.162,0.29,-6.176,0.0836,147.98,4,4
287,1KGi9sZVMeszgZOWivFpxs,No Scrubs,Fanmail,TLC,1999-02-23,82,214400,0.743,0.0251,0.675,0.000717,0.0685,0.59,-4.267,0.0953,92.909,8,4
288,77o1HdXHm1hLd7Ebe9ygd0,THAT BITCH,THAT BITCH,Bea Miller,2019-11-01,60,201101,0.778,0.0103,0.738,0.0,0.55,0.626,-2.164,0.218,162.132,2,4
289,2MZsEkfaIhXxdYj7P313UZ,Dollar Euro - EVEHIVE Remix,Dollar Euro (EVEHIVE Remix),Tassia Reis,2020-08-21,0,206783,0.944,0.056,0.636,9.76e-06,0.0648,0.53,-7.736,0.322,130.038,0,4
290,2XWusA74Rg68E23sVOfBlK,Man's World,Man's World,MARINA,2020-11-18,0,207226,0.496,0.401,0.709,0.0,0.0718,0.226,-5.684,0.0307,110.078,5,4
291,049V1aSofNvW906vGZgFsD,Get On Your Knees,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,40,216493,0.654,0.31,0.445,0.0,0.116,0.175,-7.182,0.0412,144.014,0,4
292,02b5L9jExmkRTdUTqXFzmR,Primadonna,Electra Heart,MARINA,2012-04-27,40,221075,0.66,0.0884,0.689,0.0,0.0922,0.427,-2.671,0.0337,127.98,4,4
293,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4
294,340UVheS8z3ncW9TTUhAbc,Nightmare,Nightmare,Halsey,2019-05-17,60,231998,0.607,0.0187,0.622,0.0,0.359,0.537,-5.075,0.0756,146.105,9,4
295,06Lp0gsTyJU3vsvZTBpzHn,Meaner Girl,Meaner Girl,Anna Sofia,2019-04-12,0,193247,0.547,0.819,0.358,0.0,0.108,0.314,-7.738,0.0482,164.085,10,4
296,5EzL7hGT9g2Tvqsy158Lu9,Pussy Talk,City On Lock,City Girls,2020-06-20,57,218332,0.943,0.0016,0.641,0.0,0.211,0.242,-5.598,0.191,99.099,1,4
297,4pAl7FkDMNBsjykPXo91B3,Needed Me,ANTI (Deluxe),Rihanna,2016-01-28,81,191600,0.697,0.11,0.315,0.0,0.0825,0.298,-8.091,0.234,110.872,5,4
298,36phXHOKx8rO7CMp2vNX4x,Love Myself,HAIZ,Hailee Steinfeld,2016-02-26,65,218773,0.617,0.0026,0.759,0.0,0.419,0.324,-6.785,0.0678,122.924,0,4
299,4ka1FkKAMde6dQAFFMXKac,i hope ur miserable until ur dead,i hope ur miserable until ur dead,Nessa Barrett,2021-08-06,65,177582,0.706,0.0273,0.544,0.0,0.087,0.477,-7.275,0.0306,115.935,2,4
